DebtDimId,Months_On_Book,Credit_Limit,Opening_Balance,Ending_Balance,Over_limit_Amount,Actual_Min_Pay_Due,Total_Min_Pay_Due,Net_Payments_During_Cycle,Net_Purchases_During_Cycle,Net_Cash_Advances_During_Cycle,Net_Premier_Fees_Billed_During_C,Net_Behavior_Fees_Billed_During,Net_Concessions_Billed_During_Cy,Quarterly_Fico_Score,Behavior_Score,Good_Customer_Score,Utility,Bad
5112826,97,450,241,240,0,20,20,60,49,0,6,4,0,602,693,829,0.532711111,0
5128906,97,450,342,382,0,20,20,20,0,0,54,6,0,716,683,742,0.849155556,0
5132145,97,400,-47,2,0,2,2,50,45,0,54,0,0,673,676,758,0.005,0
5135000,97,400,116,265,0,20,20,25,116,0,54,4,0,480,666,773,0.661375,0
5135195,89,250,175,193,0,20,20,96,106,0,6,2,0,519,658,774,0.77236,0
5137823,96,675,319,348,0,20,20,50,0,0,74,5,0,538,669,823,0.515496296,0
5152001,95,250,-12,-6,0,0,0,0,0,0,6,0,0,595,662,986,-0.024,0
5167536,96,350,329,380,30,25,55,29,20,0,54,6,0,679,653,681,1.085085714,0
5170851,96,400,77,54,0,20,20,77,0,0,54,0,0,567,700,957,0.135,0
5208370,96,550,6,54,0,25,25,169,163,0,54,0,0,651,707,909,0.098654546,0
5226276,96,450,359,321,0,25,25,50,0,0,6,6,0,649,689,752,0.712622222,0
5228375,96,450,303,430,0,20,20,30,94,0,54,10,0,0,661,707,0.955311111,0
5229397,96,425,465,375,0,20,20,100,7,0,26,6,29,559,633,732,0.883176471,0
5232964,96,450,312,469,19,20,39,20,116,0,55,6,0,611,655,696,1.041266667,0
5244164,95,350,251,306,0,20,20,50,92,0,6,7,0,642,676,743,0.874485714,0
5254686,96,250,223,250,0,25,25,35,52,0,6,4,0,544,674,754,0.99968,0
5280627,83,300,332,244,0,20,20,100,0,0,6,5,0,408,642,701,0.812366667,0
5291401,96,450,462,443,0,20,20,50,18,0,6,7,0,656,661,711,0.983911111,0
5294375,96,550,574,545,0,20,20,45,0,0,6,9,0,532,637,688,0.990509091,1
5303736,83,250,252,248,0,20,20,50,36,0,6,4,0,538,676,,0.99044,0
5317476,95,"1,125","1,086","1,119",0,34,34,76,85,0,6,18,0,729,678,704,0.994728889,0
5317635,95,350,12,83,0,20,20,20,85,0,6,0,0,704,667,996,0.2376,0
5332467,95,375,338,356,0,20,20,20,26,0,6,6,0,590,661,705,0.949573333,0
5361188,95,300,156,162,0,20,20,150,147,0,6,3,0,610,706,741,0.5409,0
5376695,95,500,339,330,0,20,20,20,0,0,6,6,0,647,690,805,0.66086,0
5396628,95,"1,000",821,835,0,26,26,50,44,0,6,13,0,514,690,749,0.83475,0
5402672,95,350,343,257,0,20,20,343,276,0,6,0,25,471,653,767,0.7356,0
5408639,95,625,495,449,0,20,20,60,0,0,6,7,0,587,661,777,0.718304,0
5409653,95,250,231,242,0,20,20,25,26,0,6,4,0,561,661,712,0.96836,0
5433729,95,600,29,6,0,6,6,29,0,0,6,0,0,701,704,925,0.01,0
5435452,95,300,107,6,0,6,6,107,0,0,6,0,0,532,709,788,0.0201,0
5440322,93,250,-2,191,0,20,20,0,187,0,6,0,0,762,659,806,0.7628,0
5456938,95,450,309,336,0,20,20,40,44,0,17,5,0,626,690,742,0.745977778,0
5465359,95,450,313,229,0,20,20,100,4,0,6,5,0,794,698,847,0.507844444,0
5491971,94,250,210,159,0,20,20,100,40,0,6,4,0,707,681,743,0.63776,0
5500183,94,550,532,517,0,20,20,30,0,0,6,9,0,577,673,726,0.94,1
5510481,94,425,430,342,0,20,20,100,0,0,6,6,0,627,656,805,0.804517647,0
5531213,94,800,808,577,0,20,20,496,248,0,6,12,0,567,682,704,0.7217125,0
5537278,94,500,56,252,0,20,20,25,212,0,6,2,0,567,687,826,0.50312,0
5538550,94,250,156,6,0,6,6,156,0,0,6,0,0,802,707,888,0.024,0
5544812,94,700,695,692,0,21,21,21,0,0,6,12,0,492,648,698,0.988371429,1
5569791,94,450,331,292,0,20,20,50,0,0,6,5,0,522,687,846,0.648822222,0
5573102,94,250,258,240,0,20,20,28,0,0,6,4,0,594,659,720,0.96096,0
5594167,84,250,258,288,38,20,58,28,0,0,54,4,0,627,645,686,1.15296,0
5596328,94,350,272,345,0,20,20,50,112,0,6,5,0,606,677,715,0.984514286,0
5606440,93,450,148,196,0,20,20,60,99,0,6,3,0,710,696,852,0.436577778,0
5613321,94,350,79,14,0,14,14,79,8,0,6,0,0,650,700,766,0.041342857,0
5632493,93,400,447,410,10,20,30,50,0,0,6,7,0,590,632,680,1.025575,0
5633914,94,250,141,153,0,20,20,75,78,0,5,3,0,559,680,819,0.61152,0
5642807,93,300,140,331,31,20,51,150,336,0,6,0,0,726,673,946,1.1047,0
5643102,93,450,315,426,0,20,20,314,419,0,6,0,0,593,689,747,0.945911111,0
5648497,93,350,6,6,0,6,6,6,0,0,6,0,0,673,671,992,0.017285714,1
5656935,93,550,350,360,0,20,20,200,196,0,6,7,0,671,689,794,0.654381818,0
5658848,93,250,119,211,0,20,20,100,182,0,6,4,0,511,657,724,0.84384,0
5665543,93,400,326,237,0,20,20,100,0,0,6,4,0,655,685,732,0.591575,0
5665736,93,350,219,211,0,20,20,40,23,0,6,3,0,565,664,810,0.604114286,0
5669991,93,750,479,305,0,20,20,128,0,0,6,6,58,537,625,852,0.40628,0
5671697,93,350,236,275,0,20,20,30,57,0,6,6,0,695,688,796,0.786142857,0
5701647,92,250,170,124,0,20,20,100,46,0,6,2,0,616,697,856,0.495,0
5725026,93,500,438,309,0,20,20,44,-97,0,6,6,0,608,701,817,0.61888,0
5725440,93,425,386,378,0,20,20,20,0,0,6,6,0,638,663,739,0.889529412,0
5733353,93,650,576,551,0,20,20,40,0,0,6,9,0,546,686,750,0.848384615,0
5740711,91,250,259,219,0,20,20,50,0,0,6,4,0,665,673,733,0.87536,0
5753672,93,350,303,334,0,20,20,25,42,0,6,8,0,746,672,722,0.953885714,0
5782835,93,250,103,6,0,6,6,103,0,0,6,0,0,734,704,1000,0.02396,0
5796090,93,400,278,346,0,20,20,23,79,0,6,6,0,709,684,771,0.86575,0
5810801,92,300,180,205,0,20,20,20,36,0,6,3,0,703,686,803,0.682266667,0
5813712,92,600,373,105,0,20,20,350,73,0,6,3,0,565,708,857,0.175216667,0
5824657,92,400,436,491,91,20,111,25,0,0,17,63,0,520,621,663,1.22805,0
5829808,92,250,-1,5,0,5,5,0,0,0,6,0,0,695,674,964,0.02016,0
5841266,92,400,381,363,0,20,20,51,10,0,17,6,0,613,683,734,0.908575,0
5849612,92,300,145,152,0,20,20,20,8,0,17,2,0,500,672,852,0.507233333,0
5853371,92,600,544,256,0,20,20,300,0,0,6,7,0,514,686,871,0.427466667,1
5875659,92,300,379,341,41,20,61,50,0,0,6,6,0,501,616,674,1.135633333,0
5875946,92,450,410,404,0,20,20,20,1,0,6,7,0,633,658,735,0.896933333,0
5883137,92,500,-26,190,0,20,20,0,210,0,6,0,0,668,697,873,0.37982,0
5883407,92,300,274,273,0,20,20,75,64,0,6,4,0,590,690,,0.910166667,0
5894114,92,500,391,6,0,6,6,362,0,0,6,0,29,572,657,976,0.012,0
5894467,92,400,409,242,0,20,20,409,236,0,6,0,0,536,657,,0.60375,0
5895066,92,450,309,272,0,20,20,50,0,0,6,6,0,717,689,853,0.603822222,0
5895776,92,900,387,316,0,20,20,500,423,0,6,0,0,503,703,881,0.3512,0
5897071,92,300,149,122,0,20,20,35,0,0,6,2,0,601,701,881,0.4069,0
5924373,92,450,161,67,0,20,20,150,12,0,42,3,0,609,687,948,0.149422222,0
5937076,92,600,506,470,0,20,20,50,0,0,6,8,0,706,690,782,0.783666667,0
5941094,92,450,405,398,0,20,20,20,0,0,6,7,0,673,666,708,0.884733333,0
5963467,92,775,818,716,0,22,22,120,0,0,6,13,0,633,648,695,0.924296774,1
5968722,91,400,357,339,0,20,20,30,0,0,6,6,0,545,663,738,0.84735,0
5982811,91,"1,500","1,299","1,308",0,40,40,50,31,0,6,22,0,696,678,731,0.871693333,0
5987235,91,450,421,282,0,20,20,200,40,0,17,4,0,445,669,802,0.626733333,0
5995945,91,400,309,269,0,20,20,50,0,0,6,5,0,637,672,834,0.673375,0
6007359,91,400,400,312,0,20,20,100,0,0,6,5,0,626,660,787,0.778925,0
6028896,91,"1,000",952,"1,021",21,31,52,40,0,83,6,21,0,680,644,693,1.02096,0
6042382,91,250,260,219,0,20,20,62,0,0,17,4,0,513,640,733,0.87452,0
6069013,91,350,360,144,0,20,20,360,138,0,6,0,0,493,643,,0.4114,1
6073619,91,250,267,260,10,20,30,20,3,0,6,4,0,483,627,689,1.03968,1
6077607,91,450,343,334,0,20,20,20,0,0,6,6,0,699,678,778,0.742955556,0
6084107,90,250,12,6,0,6,6,12,0,0,6,0,0,778,694,993,0.024,0
6101957,90,600,543,538,0,20,20,20,0,0,6,9,0,613,664,739,0.896866667,0
6111853,91,250,204,163,0,20,20,50,0,0,6,3,0,688,686,810,0.65188,0
6128196,90,250,302,261,11,20,31,92,40,0,6,5,0,568,621,,1.04368,0
6135181,90,"1,075",908,"1,040",0,32,32,40,150,0,6,16,0,656,670,713,0.967544186,0
6139391,90,600,496,525,0,20,20,20,35,0,6,8,0,583,677,735,0.875766667,0
6187160,90,400,276,210,0,20,20,75,0,0,6,4,0,645,702,769,0.526075,0
6198817,90,450,459,271,0,20,20,211,0,0,28,5,11,504,645,815,0.601933333,0
6203867,90,250,7,55,0,20,20,7,49,0,6,0,0,694,683,934,0.22,0
6206381,90,400,359,351,0,20,20,20,0,0,6,6,0,634,664,744,0.877325,0
6209112,90,675,6,6,0,6,6,6,0,0,6,0,0,628,684,991,0.008888889,0
6251352,90,400,0,0,0,0,0,6,0,0,6,0,0,572,683,981,0,0
6265593,89,250,213,202,0,20,20,20,0,0,6,4,0,647,666,764,0.80932,0
6266554,89,400,13,6,0,6,6,13,0,0,6,0,0,673,674,995,0.015,0
6283251,89,650,501,587,0,20,20,41,100,0,17,9,0,546,678,715,0.902615385,0
6292301,89,"1,025","1,017","1,009",0,31,31,31,0,0,6,17,0,667,663,718,0.984292683,0
6298160,89,450,6,132,0,20,20,6,126,0,6,0,0,688,682,871,0.293377778,0
6303137,89,400,214,198,0,20,20,25,0,0,6,3,0,637,696,855,0.4957,0
6310589,89,550,508,521,0,20,20,20,18,0,6,9,0,615,656,721,0.946854546,0
6330852,89,250,111,88,0,20,20,30,0,0,6,2,0,582,682,897,0.35364,0
6347978,89,350,121,6,0,6,6,121,0,0,6,0,0,622,687,991,0.017142857,1
6349130,89,500,513,487,0,20,20,40,0,0,6,8,0,546,655,712,0.97366,0
6359730,89,350,26,6,0,6,6,214,188,0,6,0,0,658,716,994,0.017257143,0
6365039,89,500,6,29,0,20,20,206,223,0,6,0,0,598,714,910,0.05822,0
6368090,88,350,181,139,0,20,20,50,0,0,6,2,0,492,693,1000,0.397228571,0
6374173,88,250,3,34,0,20,20,3,28,0,6,0,0,804,689,997,0.13456,0
6396738,89,350,393,342,0,20,20,63,0,0,6,6,0,0,650,703,0.978428571,0
6397907,89,400,390,377,0,20,20,25,0,0,6,6,0,606,670,741,0.942075,0
6401478,89,650,170,-153,0,0,0,339,11,0,6,0,0,619,672,,-0.235076923,0
6413919,88,450,372,364,0,20,20,20,0,0,6,6,0,662,662,1000,0.808511111,0
6419051,88,450,266,224,0,20,20,66,14,0,6,4,0,643,695,816,0.4986,0
6427277,85,400,420,387,0,20,20,45,0,0,6,7,0,499,675,715,0.9683,0
6430383,88,400,392,346,0,20,20,200,142,0,6,6,0,584,688,,0.86555,0
6433017,88,300,6,6,0,6,6,6,0,0,6,0,0,672,685,1000,0.020133333,0
6433425,88,700,513,551,0,20,20,50,74,0,6,8,0,638,691,767,0.787357143,0
6437936,88,300,0,6,0,6,6,0,0,0,6,0,0,666,680,988,0.02,0
6451881,88,300,177,202,0,20,20,20,37,0,6,3,0,657,655,795,0.6742,0
6465168,88,250,154,237,0,20,20,154,231,0,6,0,0,571,632,706,0.947,0
6470453,88,250,156,146,0,20,20,100,82,0,6,2,0,664,698,827,0.58504,0
6473926,88,450,414,407,0,20,20,20,0,0,6,7,0,669,670,733,0.904133333,0
6488594,88,300,257,239,0,20,20,30,0,0,6,6,0,667,681,768,0.797233333,0
6489958,88,250,235,231,0,20,20,130,116,0,6,4,0,488,668,789,0.92348,0
6494014,88,250,263,254,4,20,24,33,12,0,6,6,0,533,649,704,1.01688,0
6496644,88,400,352,344,0,20,20,20,0,0,6,6,0,687,664,743,0.85915,0
6510748,88,350,258,204,0,20,20,150,88,0,6,3,0,565,694,806,0.583228571,0
6513317,88,400,372,367,0,20,20,20,0,0,6,9,0,625,664,744,0.917225,0
6516524,88,850,547,471,0,20,20,340,248,0,6,11,0,652,694,772,0.554247059,0
6523613,88,250,125,245,0,20,20,25,136,0,6,3,0,609,646,706,0.97944,0
6536571,87,400,6,6,0,6,6,6,0,0,6,0,0,547,697,996,0.015,0
6540774,87,400,379,420,20,20,40,25,0,44,6,16,0,729,658,700,1.0509,0
6557549,87,250,131,89,0,20,20,50,0,0,6,2,0,553,699,891,0.35644,0
6563916,83,300,288,273,0,20,20,25,0,0,6,5,0,533,660,717,0.911633333,0
6565720,87,700,694,690,0,21,21,21,0,0,6,12,0,453,661,704,0.9863,0
6578466,87,850,122,79,0,20,20,50,0,0,6,1,0,693,706,982,0.093282353,0
6595995,87,400,168,358,0,20,20,30,209,0,6,4,0,649,686,718,0.894125,0
6618685,87,525,400,405,0,20,20,40,33,0,6,6,0,705,688,770,0.77152381,0
6625325,87,300,271,261,0,20,20,20,0,0,6,4,0,500,649,744,0.871566667,0
6665692,86,350,342,332,0,20,20,22,0,0,6,6,0,636,667,726,0.947742857,0
6666727,86,500,491,475,0,20,20,30,0,0,6,8,0,482,670,723,0.95008,0
6680129,86,875,786,631,0,20,20,200,18,0,17,11,0,645,667,769,0.721645714,0
6680287,86,625,613,604,0,20,20,26,0,0,6,10,0,527,661,708,0.965648,0
6682513,86,575,602,515,0,20,20,102,0,0,6,9,0,464,634,714,0.896069565,0
6692371,85,300,136,84,0,20,20,60,0,0,6,2,0,679,657,885,0.2793,0
6696642,86,625,578,545,0,20,20,48,0,0,6,9,0,673,686,744,0.872736,0
6706841,86,350,220,200,0,20,20,60,30,0,6,4,0,614,687,832,0.570228571,0
6728289,86,750,349,532,0,20,20,50,220,0,6,7,0,702,691,757,0.709986667,0
6736290,85,450,258,180,0,20,20,200,115,0,6,1,0,635,710,756,0.4,0
6750344,85,450,346,366,0,20,20,85,89,0,9,7,0,606,695,764,0.814,0
6751149,85,400,54,6,0,6,6,54,0,0,6,0,0,661,697,993,0.015,0
6760118,85,875,888,874,0,27,27,50,15,0,6,15,0,577,672,696,0.998811429,0
6764109,85,300,40,27,0,20,20,20,0,0,6,1,0,681,692,977,0.088333333,0
6771669,85,350,277,269,0,20,20,20,0,0,6,6,0,661,679,773,0.769142857,0
6778812,85,250,225,6,0,6,6,245,20,0,6,0,0,528,692,708,0.024,0
6784130,85,250,321,6,0,6,6,321,0,0,6,0,0,642,654,980,0.024,0
6787119,85,300,335,295,0,20,20,55,0,0,10,6,0,460,658,707,0.9846,1
6787788,85,250,269,240,0,20,20,40,0,0,6,5,0,658,663,714,0.95984,0
6840321,85,700,605,619,0,20,20,50,0,0,54,10,0,532,685,730,0.884042857,0
6840603,84,250,206,288,38,20,58,40,65,0,54,4,0,647,668,715,1.1532,0
6853871,84,250,212,255,5,20,25,100,65,0,74,4,0,544,678,832,1.01828,0
6856155,84,350,246,26,0,20,20,220,0,0,26,0,26,552,635,819,0.074285714,0
6867199,84,400,246,426,26,20,46,100,221,0,54,5,0,621,672,860,1.064175,0
6875612,84,575,429,460,0,20,20,30,0,0,54,7,0,639,665,754,0.799982609,0
6908336,84,250,187,224,0,20,20,20,0,0,54,3,0,706,678,739,0.89644,0
6916577,84,"1,000",606,645,0,20,20,30,0,0,54,15,0,668,686,795,0.6448,0
6920291,84,525,406,447,0,20,20,20,0,0,54,7,0,569,670,738,0.850647619,0
6925983,83,250,242,243,0,20,20,35,24,0,6,6,0,526,667,751,0.9728,0
6926641,84,450,423,413,0,20,20,63,20,0,26,7,0,652,666,735,0.918422222,0
6930041,84,450,369,349,0,20,20,50,17,0,6,6,0,655,685,731,0.774511111,0
6933851,84,250,-49,193,0,20,20,0,236,0,6,0,0,607,689,791,0.77152,0
6935175,84,350,392,303,0,20,20,103,0,0,6,8,0,627,646,772,0.866685714,0
6944568,84,550,578,547,0,20,20,50,0,0,6,13,0,670,664,715,0.993709091,0
6950173,83,575,528,490,0,20,20,150,97,0,6,9,0,635,693,710,0.852991304,0
6954702,83,300,248,233,0,20,20,25,0,0,6,4,0,684,638,783,0.7775,0
6963489,83,450,409,387,0,20,20,70,35,0,6,7,0,493,692,748,0.860311111,0
7010549,83,250,180,33,0,20,20,180,27,0,6,0,0,695,707,932,0.13044,0
7015989,83,300,218,229,0,20,20,30,30,0,6,5,0,632,686,781,0.7646,0
7017209,83,250,13,6,0,6,6,13,0,0,6,0,0,686,655,974,0.022,0
7028817,83,650,583,619,0,20,20,50,70,0,6,10,0,707,674,742,0.952230769,0
7033332,83,300,39,17,0,17,17,80,52,0,6,0,0,676,702,982,0.0583,0
7036915,83,450,449,416,0,20,20,50,0,0,6,10,0,563,683,758,0.923533333,0
7069039,82,650,367,343,0,20,20,50,14,0,6,6,0,536,698,775,0.527415385,0
7071408,82,350,313,304,0,20,20,20,0,0,6,5,0,647,674,740,0.869914286,0
7082652,82,750,395,742,0,23,23,50,381,0,6,10,0,551,670,719,0.989973333,0
7101372,82,550,190,6,0,6,6,190,0,0,6,0,0,759,716,994,0.010909091,0
7130761,82,500,464,449,0,20,20,50,22,0,6,8,0,527,684,739,0.89882,0
7131596,82,450,294,259,0,20,20,105,12,0,54,4,0,620,689,825,0.576288889,0
7134164,82,300,232,214,0,20,20,40,12,0,6,4,0,529,693,761,0.711766667,0
7139232,82,250,134,164,0,20,20,30,51,0,6,3,0,666,684,,0.6572,0
7144822,82,250,419,323,73,20,93,120,0,0,17,7,0,564,621,687,1.29256,0
7154017,82,400,315,393,0,20,20,24,89,0,6,7,0,600,672,715,0.9817,0
7159052,82,300,269,308,8,20,28,50,78,0,6,5,0,627,673,751,1.028033333,0
7171542,81,300,213,202,0,20,20,20,0,0,6,3,0,441,673,805,0.673966667,0
7177783,81,300,270,260,0,20,20,20,0,0,6,4,0,650,680,725,0.867833333,0
7191126,81,250,156,125,0,20,20,40,0,0,6,2,0,725,699,855,0.49868,0
7192978,81,450,341,318,0,20,20,35,0,0,6,6,0,588,687,795,0.705911111,0
7200320,81,250,218,208,0,20,20,20,0,0,6,4,0,625,666,758,0.8316,0
7219746,81,425,415,411,0,20,20,20,0,0,6,10,0,569,650,,0.966611765,1
7231869,81,300,213,202,0,20,20,20,0,0,6,3,0,537,665,807,0.674,0
7243144,81,400,393,355,0,20,20,50,0,0,6,6,0,636,672,742,0.8868,0
7247483,81,525,412,473,0,20,20,50,98,0,6,8,0,620,683,739,0.901390476,0
7252203,81,400,343,383,0,20,20,20,47,0,6,6,0,569,660,715,0.95635,0
7272573,81,250,217,210,0,20,20,25,8,0,6,3,0,695,665,779,0.83996,0
7296314,80,400,328,290,0,20,20,50,0,0,6,5,0,673,695,755,0.724325,0
7304356,80,250,6,6,0,6,6,6,0,0,6,0,0,715,698,986,0.024,0
7328883,80,250,234,142,0,20,20,100,0,0,6,2,0,590,672,988,0.56812,0
7334237,80,250,232,177,0,20,20,65,0,0,6,4,0,596,658,787,0.70652,1
7335348,80,400,403,365,0,20,20,50,0,0,6,6,0,484,660,696,0.913175,0
7338530,80,550,569,6,0,6,6,569,0,0,6,0,0,599,653,728,0.010909091,0
7351767,80,250,12,6,0,6,6,12,0,0,6,0,0,538,697,994,0.02416,0
7371128,80,750,614,504,0,20,20,126,0,0,6,10,0,529,694,802,0.67172,0
7373150,80,500,466,454,0,20,20,40,15,0,6,8,0,550,684,735,0.90796,0
7395085,80,350,290,273,0,20,20,30,0,0,6,7,0,536,680,810,0.779085714,0
7408655,80,250,205,236,0,20,20,25,45,0,6,5,0,631,669,727,0.94484,0
7408830,80,250,233,259,9,20,29,75,91,0,6,4,0,598,675,711,1.03584,0
7411781,80,350,41,6,0,6,6,41,0,0,6,0,0,676,698,,0.017142857,0
7434515,79,250,218,238,0,20,20,20,30,0,6,4,0,508,654,720,0.9516,0
7434896,79,375,353,376,1,20,21,20,28,0,6,9,0,544,662,728,1.00272,0
7446018,79,300,4,105,0,20,20,11,105,0,7,0,0,543,697,899,0.350266667,0
7460457,79,450,483,461,11,20,31,75,0,35,6,13,0,564,624,693,1.025244444,0
7468004,79,250,230,217,0,20,20,45,22,0,6,4,0,553,682,720,0.86652,0
7489841,79,375,358,362,0,20,20,20,13,0,6,6,0,617,658,721,0.96576,0
7495361,79,250,191,211,0,20,20,51,50,0,17,4,0,497,683,759,0.843,0
7500616,79,350,341,340,0,20,20,22,10,0,6,6,0,654,664,715,0.9728,0
7503447,79,500,457,435,0,20,20,35,0,0,6,7,0,725,680,745,0.8703,0
7518374,79,450,359,413,0,20,20,25,66,0,6,7,0,602,676,733,0.918644444,0
7526447,79,575,486,547,0,20,20,25,60,0,17,9,0,481,662,695,0.951113044,1
7544541,78,350,308,307,0,20,20,20,9,0,6,5,0,651,666,756,0.877771429,0
7550363,78,300,6,156,0,20,20,6,150,0,6,0,0,574,659,757,0.518566667,0
7553129,78,250,234,25,0,20,20,234,19,0,6,0,0,672,690,822,0.10116,0
7560177,78,250,6,6,0,6,6,6,0,0,6,0,0,648,685,992,0.024,0
7566256,78,250,239,199,0,20,20,110,60,0,6,4,0,588,659,696,0.79604,0
7568162,78,400,6,53,0,20,20,56,96,0,6,0,0,647,697,874,0.13175,0
7568309,78,450,206,276,0,20,20,50,111,0,6,4,0,617,691,820,0.614266667,0
7572790,78,250,6,6,0,6,6,6,0,0,6,0,0,599,682,,0.024,0
7590620,78,450,479,425,0,20,20,70,0,0,6,9,0,527,652,721,0.943422222,0
7603571,78,250,0,19,0,19,19,0,13,0,6,0,0,511,665,954,0.07644,1
7604776,78,350,34,6,0,6,6,34,0,0,6,0,0,683,710,993,0.017142857,0
7609113,78,300,270,287,0,20,20,20,26,0,6,5,0,571,654,725,0.9575,0
7609945,78,700,652,668,0,21,21,100,98,0,6,12,0,569,674,715,0.954128571,0
7616676,78,250,6,98,0,20,20,6,92,0,6,0,0,795,681,886,0.39176,0
7627202,78,250,45,1,0,1,1,50,0,0,6,0,0,610,710,995,0.00292,0
7628157,78,350,355,327,0,20,20,40,0,0,6,6,0,585,670,729,0.934,0
7633328,78,600,151,39,0,20,20,151,33,0,6,0,0,777,708,978,0.064166667,0
7633511,78,250,163,122,0,20,20,73,24,0,6,2,0,641,698,857,0.48972,0
7634146,78,450,177,166,0,20,20,30,10,0,6,3,0,686,698,892,0.369622222,0
7636681,78,550,6,6,0,6,6,6,0,0,6,0,0,571,689,996,0.010909091,0
7645825,78,750,296,267,0,20,20,40,0,0,6,5,0,677,685,913,0.35568,0
7654955,78,550,545,540,0,20,20,20,0,0,6,9,0,655,648,705,0.982527273,0
7674154,77,250,347,292,42,20,62,66,0,0,6,5,0,619,625,676,1.16868,0
7674795,77,450,240,265,0,20,20,20,35,0,6,4,0,687,680,851,0.588822222,0
7685513,77,600,10,10,0,10,10,10,4,0,6,0,0,625,683,812,0.017066667,0
7687192,77,300,6,8,0,8,8,6,2,0,6,0,0,713,687,952,0.028033333,0
7698853,77,825,787,781,0,24,24,25,0,0,6,13,0,642,670,720,0.946339394,0
7705107,77,500,477,480,0,20,20,40,30,0,6,8,0,607,672,747,0.96074,0
7706971,77,300,293,310,10,20,30,20,26,0,6,5,0,560,656,703,1.0331,0
7708588,77,250,286,273,23,20,43,23,0,0,6,4,0,491,642,699,1.09308,0
7708718,77,475,525,517,42,20,62,25,0,0,6,11,0,508,637,712,1.088273684,1
7710375,77,300,195,184,0,20,20,20,0,0,6,3,0,652,673,820,0.613633333,0
7729464,77,750,757,762,12,23,35,30,10,0,13,13,0,600,653,699,1.016333333,0
7743423,77,400,302,301,0,20,20,35,12,0,17,5,0,652,692,778,0.751575,0
7747198,77,500,491,483,0,20,20,40,18,0,6,8,0,444,657,,0.96624,0
7751132,77,250,12,63,0,20,20,12,57,0,6,0,0,648,683,782,0.25004,0
7755378,77,350,336,330,0,20,20,30,12,0,6,6,0,657,673,712,0.942457143,0
7757708,77,300,153,41,0,20,20,120,0,0,6,2,0,529,648,735,0.137166667,0
7762169,77,400,380,376,0,20,20,50,34,0,6,6,0,654,677,734,0.939275,0
7776781,76,250,214,168,0,20,20,195,162,0,17,1,30,571,658,757,0.67316,0
7787378,76,250,245,306,56,20,76,30,32,0,54,4,0,623,658,681,1.22348,0
7797644,76,300,275,272,0,20,20,20,7,0,6,4,0,512,662,716,0.908233333,0
7804112,76,350,284,244,0,20,20,50,0,0,6,4,0,499,628,734,0.697428571,0
7815225,76,250,252,252,2,20,22,25,15,0,6,4,0,471,651,737,1.00988,0
7830304,76,400,360,337,0,20,20,35,0,0,6,6,0,0,669,745,0.841475,0
7837853,76,400,388,210,0,20,20,200,10,0,6,6,0,555,691,767,0.52545,0
7838263,76,250,-18,-12,0,0,0,0,0,0,6,0,0,0,674,,-0.046,0
7842710,76,450,6,103,0,20,20,24,115,0,6,0,0,708,694,932,0.228888889,0
7859019,76,350,258,261,0,20,20,60,52,0,6,5,0,600,687,785,0.744742857,0
7863777,76,250,230,220,0,20,20,20,0,0,6,4,0,693,652,737,0.8786,0
7864602,76,350,0,329,0,20,20,40,0,0,6,6,0,562,644,,0.9412,0
7865105,76,450,341,330,0,20,20,25,0,0,6,7,0,512,680,787,0.732888889,0
7869828,76,350,156,164,0,20,20,100,99,0,6,3,0,698,705,931,0.469114286,0
7896638,75,400,-12,-6,0,0,0,0,0,0,6,0,0,643,674,,-0.015975,0
7903993,75,450,333,304,0,20,20,40,0,0,6,5,0,666,692,831,0.676133333,0
7905435,75,300,306,310,10,20,30,26,19,0,6,5,0,588,647,706,1.033366667,0
7907515,75,450,463,459,9,20,29,50,32,0,6,7,0,532,665,725,1.019155556,1
7916949,75,350,188,158,0,20,20,40,0,0,6,4,0,630,701,855,0.451257143,0
7918874,75,350,6,2,0,2,2,10,0,0,6,0,0,763,713,995,0.005457143,0
7939880,75,250,157,115,0,20,20,50,0,0,6,2,0,585,691,861,0.45968,0
7950903,75,450,414,407,0,20,20,20,0,0,6,7,0,718,666,731,0.905333333,0
7951515,75,250,113,96,0,20,20,25,0,0,6,2,0,712,700,889,0.38276,0
7957470,75,350,346,337,0,20,20,20,0,0,6,6,0,506,660,709,0.963714286,0
7968055,75,250,261,191,0,20,20,80,0,0,6,4,0,601,647,768,0.7644,0
7971477,75,250,272,215,0,20,20,72,5,0,6,4,0,540,670,728,0.8614,0
7976895,75,350,6,6,0,6,6,6,0,0,6,0,0,648,688,992,0.017285714,0
7983180,75,250,-69,-63,0,0,0,0,0,0,6,0,0,684,669,978,-0.25088,0
7984247,75,650,621,617,0,20,20,21,0,0,6,10,0,620,672,711,0.948738462,0
7987313,75,300,301,291,0,20,20,21,0,0,6,5,0,559,659,720,0.969833333,1
8001134,75,400,114,72,0,20,20,50,0,0,6,1,0,615,704,996,0.179425,0
8012500,75,450,88,43,0,20,20,100,49,0,6,0,0,702,698,929,0.094444444,0
8014654,75,450,459,442,0,20,20,30,0,0,6,7,0,659,661,724,0.982333333,0
8018903,75,500,55,414,0,20,20,20,366,0,6,7,0,653,661,774,0.82794,0
8040878,74,250,158,147,0,20,20,20,0,0,6,3,0,588,677,825,0.58788,0
