DebtDimId,Months_On_Book,Net_Purchases_During_Cycle,Net_Cash_Advances_During_Cycle,Utility,Closed
19506452,12,27,0,1.01616,0
19507053,12,124,0,1.029569231,0
19507522,12,0,0,0.114028571,0
19507993,12,156,0,0.05525,0
19508801,12,0,36,1.044466667,0
19509584,12,237,0,0.98536,0
19509905,12,55,0,0.967314286,0
19509935,12,23,0,1.0378,0
19512826,12,15,0,0.938714286,0
19515670,12,115,0,1.0568,0
19521079,12,35,0,1.01644,0
19523883,12,20,0,0.873177778,0
19524142,12,163,0,0.6816,0
19524716,12,0,0,-0.455228571,0
19525129,12,165,0,-0.004917647,0
19527043,12,186,0,0.76376,0
19527333,12,190,0,0.439,1
19528348,12,23,0,0.934545455,0
19528487,12,396,0,0.863623529,0
19530331,12,0,0,0.68432,0
19531257,12,14,0,0.88096,0
19531294,12,45,0,0.9782,0
19531448,12,94,0,1.0106,0
19531785,12,92,0,0.623,0
19531980,12,12,0,0.087622222,0
19532864,12,48,0,0.875866667,0
19532996,12,0,0,0.900186667,0
19534050,12,39,0,0.951636364,0
19535615,12,106,0,0.06596,0
19538131,12,48,0,1.0406,0
19538577,12,-120,0,-0.265428571,0
19539003,12,0,0,0.01765,0
19540972,12,0,0,0.941,0
19541700,12,775,0,0.927,0
19541940,12,0,0,0.110428571,0
19542031,12,0,0,0.78088,0
19546541,11,41,0,0.71956,0
19549804,11,194,0,1.14968,0
19553517,11,0,0,0.381266667,0
19553987,11,425,0,0.7775,0
19557193,11,54,0,0.91756,0
19559631,11,25,0,1.043,0
19561207,11,0,0,0.58984,0
19561889,11,47,0,0.879,0
19563007,11,0,0,0.7368,0
19563425,11,176,0,0.9225,0
19564457,11,0,0,0.8998,0
19564623,11,0,0,0.302766667,0
19565002,11,9,0,0.891457143,0
19565920,11,0,0,0.9881,0
19565978,11,180,0,0.14364,0
19569526,11,8,0,0.34144,0
19570157,11,46,0,0.78652,0
19570191,11,15,0,0.803342857,0
19570453,11,42,0,1.037475,0
19571550,11,56,0,0.81632,0
19572209,11,78,0,0.74916,0
19573224,11,78,0,1.08552,0
19573433,11,216,0,0.87836,0
19575983,11,60,0,1.002111111,0
19576222,11,337,0,0.991857143,0
19576738,11,129,0,1.009272727,0
19577060,11,149,0,0.388825,0
19577484,11,0,0,0.02368,1
19578420,11,40,0,0.851236364,0
19578604,11,215,0,0.87624,0
19581716,11,386,0,0.188,0
19582021,11,140,0,0.62032,0
19582339,11,72,0,0.8258,0
19583090,11,0,0,0.0956,0
19583292,11,0,0,0.5331,0
19585065,11,350,0,0.3192,0
19585746,11,0,0,0.539054546,0
19586299,11,1,0,0.935766667,0
19586345,11,213,0,0.7386,0
19587422,11,0,0,0.954066667,0
19588039,11,121,0,0.00875,0
19588344,11,0,0,0.57924,0
19589780,11,69,0,0.993428571,0
19589819,11,20,0,0.89985,0
19589944,11,25,0,0.88876,0
19591524,11,0,0,0.77,0
19594069,11,0,0,0.85024,0
19597973,11,254,0,0.649111111,0
19599571,11,0,0,0.56104,0
19600324,11,34,0,0.9067,0
19601236,11,0,0,0.93744,0
19602947,11,153,0,0.357476923,0
19603895,11,0,0,0.13692,0
19604204,11,10,0,0.82932,0
19605866,11,0,0,0.028,0
19607769,11,0,0,0.854566667,0
19609366,11,80,0,0.93844,0
19609730,11,0,0,0.97535,0
19609851,11,3,0,0.569363636,0
19610390,11,88,0,0.84016,0
19611226,11,10,0,0.9455,0
19611326,11,20,0,0.944142857,0
19611365,11,213,0,0.633971429,0
19611907,11,0,0,0.88976,0
19612150,11,0,0,1.13196,0
19612990,11,0,0,0.79172,0
19613957,11,60,0,0.02824,0
19618074,11,5,0,0.0601,0
19618181,11,0,0,0.57695,0
19619644,11,206,0,0.714866667,1
19620768,11,40,0,0.820635294,0
19620943,11,22,0,1.012690909,0
19620967,11,0,0,0.8916,0
19621907,11,0,0,0.688,1
19623868,11,16,0,0.94012,0
19627738,11,11,0,0.9348,1
19627933,11,0,0,0.8364,0
19628554,11,0,0,1.2077,0
19629628,11,19,0,0.998933333,0
19630549,11,0,0,0.27712,0
19631552,11,77,0,0.23932,1
19633175,11,0,60,0.86008,0
19635784,11,0,0,0.62456,0
19636025,11,55,0,0.205566667,0
19636880,11,65,0,0.46624,0
19637655,11,40,0,0.153085714,0
19638113,11,66,0,0.9802,0
19638527,11,34,0,1.042685714,0
19638949,11,19,45,1.052666667,0
19641655,11,0,0,0.86888,0
19642909,11,0,0,0.811333333,0
19644515,11,291,0,0.028,0
19644704,11,0,0,0.69628,1
19644918,11,0,0,0.969569231,0
19644947,11,32,0,0.227446154,0
19645157,11,0,0,0.6873,0
19645184,11,20,0,0.93216,0
19645262,11,0,0,0.84952,0
19645399,11,30,0,0.78768,0
19646621,11,40,0,0.952166667,0
19648806,11,0,0,0.209475,0
19648949,11,0,0,0.02,0
19650036,11,268,0,1.12964,0
19650503,11,18,0,0.98196,0
19651407,11,0,0,0.7812,0
19652124,11,0,0,0.028,0
19652421,11,38,0,1.05916,0
19652706,11,0,0,0.94472,0
19652875,11,56,0,1.074,0
19653358,11,0,0,0.02824,1
19653654,11,10,0,0.643353846,0
19655456,11,0,0,0.942325,0
19655597,11,214,0,0.03615,0
19655750,11,40,0,0.9272,0
19656283,11,0,0,0.82992,0
19657915,11,59,0,1.01428,0
19658354,11,18,0,0.868047059,0
19659352,11,19,0,1.027066667,0
19662556,11,211,0,1.0408,0
19663192,11,7,0,0.79216,0
19665197,11,169,0,0.71028,0
19666957,11,178,0,0.812690909,0
19669181,11,13,0,0.81568,0
19671337,11,6,0,0.932142857,0
19671454,11,49,0,0.864142857,0
19671498,11,32,0,0.734971429,0
19673111,11,0,0,0.736942857,1
19673452,11,0,0,0.883166667,0
19673466,11,10,0,0.969228571,0
19675305,11,0,0,0.028,0
19678480,11,0,0,0.02,0
19680622,11,125,0,0.49832,0
19681903,11,40,0,0.6633,0
19681982,11,70,0,0.53125,0
19682858,11,44,0,1.0406,0
19683616,11,107,0,0.549875,0
19684704,11,53,0,0.783925,0
19686483,11,69,0,1.05608,0
19686522,11,167,0,1.08148,0
19686685,11,0,0,0.94288,0
19686720,11,0,0,0.0074,0
19689154,11,53,0,0.746085714,0
19690386,11,211,0,0.539875,0
19693346,11,0,0,0.661971429,0
19693725,11,13,0,0.07996,0
19694444,11,43,0,1.000566667,1
19694645,11,126,0,1.008514286,0
19694679,11,0,0,0.843371429,0
19694686,11,76,0,0.963233333,0
19695825,11,22,0,1.019314286,0
19695868,11,1,0,0.93605,0
19696084,11,0,0,0.998333333,0
19696310,11,42,0,0.9063,0
19698271,11,11,0,0.854588235,0
19699217,11,90,0,0.982675,0
19699301,11,0,0,0.81855,0
19699420,11,0,0,0.120738462,0
19700947,11,22,0,1.02176,1
19702612,11,70,0,0.192125,0
19703198,11,0,0,0.866614286,0
19703705,11,0,0,1.1742,0
19704628,11,0,0,0.95388,0
19705352,11,0,0,0.02824,0
19707120,11,83,0,0.569011765,0
19708015,11,54,0,0.8938,0
19708712,11,36,0,0.984971429,0
19712293,11,0,0,0.84296,0
19713486,11,179,0,0.7651,0
19713670,11,0,0,0.067957895,0
19713768,11,0,0,0.0175,0
19714120,11,0,0,0.864057143,0
19717190,11,31,0,0.47876,0
19719878,11,123,0,0.52356,0
19719924,11,0,0,0.779425,0
19722200,11,0,0,0.84036,0
19722327,11,0,0,0.356533333,0
19723058,11,19,0,0.99388,0
19725322,11,0,0,0.800457143,0
19726461,11,19,0,1.027114286,0
19727700,11,27,0,1.02212,0
19727763,11,0,0,0.929,0
19728460,11,6,0,-0.02504,0
19730480,11,0,0,0.023333333,0
19731195,11,26,0,0.948584615,0
19733070,11,78,0,0.249566667,0
19735837,11,286,0,0.62465,0
19736060,11,290,143,1.055833333,0
19736235,11,0,0,0.02,0
19736909,11,0,0,0.884061539,0
19737287,11,358,0,1,0
19738989,11,92,0,0.819666667,0
19739121,11,0,0,0.950685714,0
19739904,11,91,0,0.2788,0
19740734,11,0,0,0.95072,0
19742463,11,1,0,0.9506,0
19742768,11,0,0,0.02824,1
19742866,11,11,0,0.93352,0
19744183,11,84,0,0.4417,0
19746328,11,27,0,0.37928,0
19746529,11,59,0,0.42576,0
19747877,11,43,0,0.547466667,0
19748341,11,107,0,0.694142857,0
19749589,11,48,0,0.94276,0
19750555,11,0,0,0.684888889,0
19751251,11,0,0,0.543577778,0
19754858,11,386,0,0.992426667,0
19755469,11,0,0,0.249107692,0
19756134,11,22,42,1.06336,0
19756225,11,24,0,1.0547,0
19757125,11,243,0,1.00104,0
19757216,11,0,0,0.862766667,0
19757858,11,0,0,1.05736,0
19758236,11,0,0,1.17545,0
19760004,11,0,0,1.363466667,0
19761261,11,2,0,0.9896875,0
19763065,11,52,0,0.8261,0
19765424,11,0,0,0.381181818,0
19768169,11,114,0,1.020906667,0
19768171,11,85,0,1.0024,0
19768314,11,12,0,0.963542857,0
19768933,11,0,0,0.61904,0
19769662,11,0,0,0.897566667,0
19769750,11,0,0,0.841342857,0
19769940,11,0,0,0.820257143,0
19770576,11,0,0,0.82504,0
19771853,11,94,0,0.8302,0
19772151,11,57,0,1.0845,0
19772197,11,37,0,0.98636,0
19772365,11,297,0,1.01426,0
19773647,11,25,0,0.930142857,0
19774264,11,33,0,0.757933333,0
19775297,11,0,0,0.90628,0
19775510,11,0,0,0.020171429,0
19777043,11,145,0,0.446,0
19777313,11,48,0,0.122666667,0
19777681,11,10,0,1.03372,0
19778410,11,0,0,0.9619,0
19779114,11,75,0,0.78105,0
19779506,11,24,0,1.0204,0
19781162,11,207,0,0.79495,0
19781888,11,542,0,0.853733333,0
19782549,11,15,0,0.934036364,0
19783554,11,0,0,0.743854546,0
19786849,11,22,0,1.006442857,0
19789324,11,40,0,0.536057143,0
19789906,11,0,0,0.965857143,0
19790126,11,0,0,0.865314286,0
19791541,11,0,0,0.688,1
19794046,11,29,0,0.83744,0
19795945,11,66,0,0.787,0
19796486,11,90,0,0.97816,0
19797552,11,51,0,0.66356,0
19798132,11,29,0,0.88832,0
19801800,11,25,0,1.05456,0
19802077,11,5,0,0.840690909,0
19802497,11,-79,0,0.4752,0
19803763,11,10,0,0.88545,0
19804056,11,44,0,0.892314286,0
19804871,11,30,0,0.105571429,1
19806978,11,0,0,1.02668,0
19807035,11,332,0,0.10345,0
19809042,11,0,0,0.867685714,0
19809270,10,147,0,0.859071429,0
19809389,10,0,0,0.733685714,0
19810246,10,238,0,0.39096,0
19810350,10,0,0,0.48968,0
19810932,10,0,0,0.921085714,0
19811110,10,37,0,0.724628571,0
19811771,10,42,0,0.17668,0
19812254,10,222,0,0.536733333,0
19812765,10,27,0,1.040545455,0
19814172,10,26,0,0.80988,0
19815388,10,0,0,0.943142857,0
19815735,10,0,0,0.9748,0
19816464,10,0,0,0.910925,0
19816574,10,156,0,1.0572,0
19816929,10,0,0,0.428766667,0
19817405,10,0,0,0.847942857,0
19819765,10,197,0,0.5886,0
19820872,10,37,0,0.2876,0
19821237,10,0,0,0.894771429,0
19822497,10,5,0,0.91772,0
19823346,10,0,0,0.231105882,0
19824063,10,74,0,0.97232,0
19824837,10,0,0,0.850955556,0
19825038,10,0,0,0.768123077,0
19825331,10,35,0,0.02,0
19826580,10,22,0,0.85032,0
19827517,10,166,0,0.980085714,0
19827697,10,0,0,0.708428571,0
19830833,10,257,0,0.6314,0
19834705,10,183,0,0.764085714,1
19835334,10,26,0,0.88548,0
19836012,10,6,0,0.72488,0
19837091,10,0,0,0.009333333,0
19840987,10,26,22,0.957033333,0
19842563,10,0,0,0.73688,0
19842803,10,166,0,1.02016,0
19843305,10,0,0,0.722215385,0
19843850,10,125,0,0.148571429,0
19844128,10,0,0,0.023333333,0
19844265,10,115,0,0.7566,0
19844289,10,61,0,0.82244,0
19847397,10,0,0,0.021538462,1
19848475,10,114,0,0.870523077,0
19848577,10,22,0,0.9096,0
19849818,10,17,0,0.847,0
19852536,10,84,0,0.9436,0
19853305,10,56,0,1.013528571,0
19854689,10,277,0,0.014736842,0
19854814,10,16,0,0.954428571,0
19857480,10,51,0,0.8834,0
19858262,10,0,0,0.02732,0
19858306,10,12,0,0.8418,1
19858405,10,25,0,0.893516667,0
19858864,10,56,0,0.181085714,0
19858908,10,14,0,0.928314286,0
19860776,10,212,0,0.87504,0
19861139,10,0,0,0.945146667,0
19861202,10,0,0,0.56352,0
19863381,10,11,0,0.92212,0
19863832,10,21,0,0.342514286,0
19865342,10,0,0,-0.023333333,0
19865453,10,60,0,0.607166667,0
19865851,10,248,0,0.6504,0
19866204,10,93,0,0.76636,0
19866267,10,20,0,0.73632,0
19866843,10,83,0,0.72308,0
19868504,10,0,0,-0.021538462,1
19868600,10,180,0,0.528314286,1
19868906,10,141,0,0.427057143,0
19868944,10,0,42,0.958666667,0
19868963,10,91,0,0.951571429,0
19869196,10,326,0,0.942933333,0
19869425,10,109,0,1.016057143,0
19869667,10,150,0,0.387907692,0
19869894,10,0,0,0.702816667,0
19870066,10,4,0,0.936,0
19870470,10,15,0,0.968775,0
19870742,10,17,0,0.020222222,0
19871995,10,41,0,0.107444444,0
19872075,10,0,0,0.028,0
19872310,10,159,0,0.773571429,0
19875910,10,0,0,0.68328,0
19876772,10,7,0,0.67952,0
19876958,10,46,0,0.761415385,0
19877545,10,44,0,0.983230769,0
19877926,10,0,0,0.58528,0
19878265,10,9,0,0.910066667,0
19880071,10,0,0,0.73592,0
19880086,10,22,0,0.82744,0
19880407,10,0,0,0.93464,0
19880741,10,55,0,0.629946667,0
19881118,10,82,0,0.610566667,0
19881628,10,0,0,0.797514286,0
19884690,10,28,0,0.414475,0
19885747,10,25,0,0.12676,0
19887329,10,0,0,0.69832,0
19888369,10,86,0,0.841815385,0
19894566,10,0,0,0.83488,0
19894991,10,3,0,0.725033333,0
19896203,10,0,0,0.815353846,0
19896311,10,0,0,0.40792,0
19896326,10,148,0,-2.23756,0
19896894,10,64,0,1.00968,0
19898464,10,66,0,0.869228571,0
19898507,10,0,0,0.7416,0
19898893,10,331,0,0.903325,0
19900038,10,67,0,0.708369231,0
19900133,10,29,0,0.720666667,0
19900462,10,0,0,0.94464,0
19903823,10,354,0,0.887825,0
19905984,10,108,0,0.932033333,0
19907883,10,0,0,0.02476,0
19908151,10,0,0,0.02824,0
19908712,10,0,0,0.79808,0
19908787,10,15,0,0.933046154,0
19909421,10,350,0,0.8659,0
19909793,10,25,0,1.042266667,0
19910796,10,33,0,1.037476923,0
19911387,10,24,0,0.87905,1
19911517,10,16,0,0.9181,0
19912152,10,27,0,1.04892,0
19913388,10,0,0,0.9078,0
19914663,10,0,0,0.47312,0
19915294,10,13,0,0.783828571,0
19916890,10,216,310,1.01361,0
19917511,10,15,0,1.0052,0
19918230,10,20,0,0.658466667,0
19920510,10,0,0,0.02824,0
19921546,10,0,0,0.023533333,0
19921725,10,114,0,0.034,0
19923717,10,121,122,1.035,0
19925405,10,94,0,0.78368,0
19926470,10,444,0,0.9653,0
19927809,10,0,0,-0.016,1
19929144,10,0,0,0.475742857,0
19929893,10,0,0,0.51264,0
19930206,10,4,0,0.81712,0
19931245,10,42,63,1.0488,0
19931547,10,0,0,0.7542,0
19933353,10,0,0,0.95905,0
19934040,10,62,0,0.8532,0
19934980,10,16,0,0.930433333,0
19936246,10,15,0,0.879366667,0
19938930,10,28,0,1.021914286,0
19939192,10,0,0,0.691075,0
19939277,10,0,0,0.02824,0
19940888,10,117,0,0.70532,0
19944863,10,11,0,0.923085714,0
19946507,10,0,0,0.98256,0
19948023,10,0,0,0.83136,0
19948900,10,86,0,1.00728,0
19949182,10,89,0,0.02,0
19949452,10,189,0,0.79324,0
19949611,10,6,0,0.79972,0
19951657,10,0,0,0.845057143,0
19952694,10,0,0,0.94452,0
19952886,10,0,0,0.934714286,0
19953203,10,0,0,0.014622222,0
19953412,10,56,0,0.385342857,0
19955044,10,0,0,0.0353,0
19955288,10,92,0,1.03652,0
19955696,10,0,0,0.119,0
19956432,10,0,0,0.37748,0
19956437,10,149,0,0.8356,0
19956461,10,131,0,0.920333333,0
19956469,10,0,0,0.25196,0
19957307,10,54,0,0.2908,0
19959779,10,774,0,0.039275,0
19960930,10,13,0,0.918028571,0
19961494,10,134,0,0.708257143,0
19961981,10,519,0,0.69304,0
19962292,10,0,0,0.8858,0
19962994,10,0,0,0.71916,1
19966238,10,445,0,1.004088889,0
19967396,10,25,0,0.68108,0
19968858,10,134,0,0.6024,0
19968895,10,0,0,0.5424,0
19969166,10,470,0,0.515733333,0
19970325,10,141,0,0.56308,0
19972132,10,120,0,-0.0349,0
19974021,10,10,0,0.9,0
19975126,10,0,0,0.98424,0
19976897,10,27,0,0.819833333,0
19977300,10,103,0,0.777542857,0
19979356,10,0,0,0.95495,0
19979587,10,80,0,0.88844,0
19979653,10,4,0,0.029306667,0
19980133,10,40,0,0.18628,0
19980611,10,0,0,0.98276,0
19980648,10,27,0,0.85136,0
19981020,10,32,0,0.8026,0
19983071,10,0,0,0.40328,0
19984684,10,94,0,1.027066667,0
19984905,10,129,0,0.473444444,0
19985211,10,0,0,0.779685714,0
19985734,10,57,0,0.48148,0
19985980,10,0,0,1.09228,0
19988198,10,13,0,0.990966667,0
19990248,10,0,0,1.120433333,0
19990509,10,32,0,0.542833333,0
19991511,10,99,0,0.021233333,0
19992754,10,5,0,0.7683,0
19993039,10,19,0,1.02472,0
19993206,10,0,0,0.907342857,0
19993920,10,0,0,0.858933333,0
19997020,10,31,0,0.95674,0
19997731,10,73,24,0.9814,0
19998086,10,40,0,0.51848,0
19998165,10,47,0,1.04544,0
19998278,10,0,0,0.56416,0
19998401,10,0,0,0.58928,0
19998861,10,38,0,0.74896,0
20001550,10,0,0,0.863266667,0
20004596,10,0,0,0.42936,0
20008222,10,73,0,0.532369231,0
20008231,10,20,0,1.01424,1
20009642,10,51,0,0.461666667,0
20010123,10,19,0,0.9096,1
20010680,10,117,0,0.1302,0
20010704,10,131,0,1.0218,0
20011810,10,98,0,1.022257143,0
20011916,10,253,0,0.867766667,0
20012250,10,0,0,0.9427,0
20014081,10,46,0,0.73464,0
20014297,10,0,0,0.941033333,0
20014617,10,1,0,1.22964,0
20015543,10,117,0,0.58256,0
20016954,10,28,0,1.04055,0
20017324,10,363,0,0.290725,0
20018704,10,0,0,0.023533333,0
20019597,10,55,0,0.761661539,0
20019887,10,172,0,0.5966,0
20020550,10,0,0,0,0
20020690,10,28,0,0.88572,0
20021048,10,0,0,0.02824,0
20021909,10,0,0,0.30428,0
20024096,10,98,0,0.69476,0
20024683,10,0,0,0.593566667,0
20024730,10,0,0,0.4136,1
20025258,10,0,0,0.023333333,1
20027987,10,40,0,0.896133333,0
20028143,10,21,0,0.907866667,0
20029159,10,0,0,0.285257143,0
20031029,10,46,0,0.9043,0
20031731,10,0,0,0.58608,0
20034804,10,54,0,0.896942857,0
20035214,10,299,0,1.021166667,0
20035448,10,26,0,0.688266667,0
20036707,10,454,0,0.543085714,0
20037309,10,68,0,0.94444,0
20037872,9,15,0,0.83636,0
20038381,9,19,0,0.9539,0
20039964,9,0,0,0.469116667,0
20040275,9,40,0,0.135371429,0
20040537,9,19,0,0.874914286,1
20041604,9,65,0,0.69362,0
20042736,9,36,0,0.028,1
20042829,9,79,0,0.60492,0
20042897,9,0,0,-0.0954,0
20043315,9,0,0,1.004892308,0
20043993,9,239,0,0.820266667,0
20044959,9,83,0,0.7089,0
20045882,9,234,0,0.741142857,0
20047337,9,10,0,0.793107692,0
20047818,9,86,0,0.87498,0
20048016,9,74,0,0.92396,0
20049313,9,0,0,0.020171429,0
20049714,9,0,0,0.894257143,0
20049906,9,19,0,0.546514286,0
20049960,9,163,0,0.362685714,0
20050110,9,190,0,0.447228571,0
20050324,9,0,0,0.386036364,0
20054028,9,79,0,0.879033333,0
20054317,9,28,0,0.99332,0
20055420,9,0,0,0.628233333,0
20055803,9,0,0,0.787533333,0
20056642,9,0,0,0.924814286,0
20056713,9,0,0,0.66344,0
20056719,9,29,0,0.69356,0
20057149,9,0,0,0.845753846,1
20058712,9,0,0,0.887414286,0
20058837,9,154,0,0.33885,0
20059847,9,169,0,0.507971429,0
20061014,9,20,0,0.60036,0
20063186,9,80,0,0.128133333,1
20066359,9,0,0,0.319384615,0
20067478,9,482,0,1.0815,0
20068903,9,5,0,0.949485714,0
20070455,9,50,0,0.82845,0
20070903,9,0,0,0.274222222,0
20071071,9,25,0,0.96105,0
20071630,9,64,0,0.908866667,0
20072835,9,0,0,0.63628,0
20073891,9,19,0,0.085933333,0
20074091,9,34,0,0.9904,0
20074795,9,0,0,0.688,1
20076110,9,19,0,0.915033333,0
20076127,9,42,0,0.8404,0
20076148,9,0,0,-0.077323077,0
20076440,9,0,0,0.0729,0
20077492,9,189,0,0.993911111,0
20077905,9,0,0,0.982072727,0
20077969,9,120,0,0.638622222,0
20078363,9,127,0,0.671228571,0
20078400,9,0,0,0.782914286,0
20079117,9,46,0,0.968133333,0
20079470,9,0,0,0.48348,0
20080285,9,0,0,0.760066667,0
20080358,9,44,0,0.834133333,0
20080411,9,2,0,0.90896,0
20080872,9,35,0,0.457366667,0
20081433,9,195,0,0.97592,0
20082346,9,243,0,0.84216,0
20082719,9,317,0,0.996738462,0
20085220,9,36,0,0.8396,1
20086185,9,140,0,0.455490909,0
20086462,9,81,0,0.850866667,0
20086683,9,14,0,0.91028,0
20086706,9,99,0,0.4288,0
20087220,9,0,0,0.836457143,0
20087959,9,15,0,0.77128,0
20088116,9,0,0,0.86556,0
20088357,9,92,0,1.31492,0
20090750,9,36,0,0.89644,0
20092696,9,0,0,0.812044444,0
20093120,9,79,0,0.933323077,0
20093694,9,35,0,1.03516,0
20093981,9,16,0,0.892742857,0
20094318,9,78,0,0.3442,0
20094615,9,46,0,1.02952,0
20094909,9,104,0,0.91144,0
20096194,9,0,0,-0.0638,0
20096387,9,0,0,1.057466667,0
20097158,9,82,0,0.370472727,0
20097833,9,0,0,0.936366667,0
20098107,9,271,0,1.02484,0
20101228,9,45,0,0.73368,1
20101954,9,0,0,0.243366667,0
20101966,9,23,0,1.031685714,0
20102117,9,0,0,0.3262,0
20104514,9,33,0,1.0028,0
20106498,9,58,0,0.53315,0
20106938,9,0,0,0.5934,0
20110627,9,410,0,0.06796,0
20111152,9,72,0,0.949942857,0
20111705,9,0,0,0.8598,0
20112516,9,0,0,0.085815385,0
20116293,9,100,105,0.79316,0
20119004,9,36,0,0.692466667,0
20119102,9,0,0,0.902371429,0
20119262,9,24,0,0.993266667,0
20119619,9,105,0,0.712,0
20121605,9,101,0,0.97945,0
20121788,9,0,0,0.963314286,0
20122459,9,23,0,1.023971429,0
20124195,9,79,0,0.77704,0
20124912,9,52,0,1.06904,0
20125421,9,20,0,0.89396,0
20126914,9,18,0,0.945342857,0
20127270,9,0,0,0.885857143,0
20128437,9,0,0,0.16332,0
20129374,9,0,0,0.023333333,0
20130680,9,177,0,0.279485714,0
20131352,9,92,0,0.308123077,0
20131814,9,74,0,0.611233333,0
20133135,9,52,0,0.8756,0
20134165,9,20,0,0.9133,0
20134210,9,0,0,0.697342857,0
20134273,9,0,0,0.02,0
20134504,9,0,0,0.81305,0
20135546,9,0,0,0.9450125,0
20135769,9,272,0,1.019415385,0
20136272,9,42,0,1.022257143,1
20136521,9,0,0,0.804171429,0
20136632,9,0,0,0.650833333,0
20136869,9,0,0,0.96392,0
20136917,9,5,0,0.76096,0
20138380,9,40,0,0.015688889,0
20139347,9,280,0,0.8906,0
20141012,9,42,0,0.71576,0
20141535,9,0,0,1.028685714,0
20142926,9,18,0,0.023533333,0
20144410,9,40,0,1.011085714,0
20146412,9,0,0,0.142545455,0
20147387,9,0,0,0.83225,0
20147532,9,0,0,0.556133333,0
20147611,9,0,0,1.004266667,0
20148167,9,0,0,0.88032,0
20148765,9,59,0,0.843266667,0
20149954,9,10,0,1.0194,0
20150235,9,0,0,0.573244444,0
20150897,9,13,0,0.07996,0
20151745,9,0,0,0.732925,0
20151767,9,26,0,0.986066667,0
20152129,9,0,0,0.841971429,0
20152353,9,11,0,0.962571429,0
20153872,9,20,0,0.946471429,0
20153909,9,89,0,0.952325,0
20154145,9,82,0,0.192675,1
20154976,9,366,0,1.016514286,0
20155093,9,95,0,0.68308,0
20156291,9,113,0,0.53532,0
20157441,9,94,0,0.40628,0
20161135,9,22,0,0.80844,0
20162526,9,0,0,0.93576,0
20163435,9,0,0,0.028,0
20163475,9,0,0,0.3593,0
20165040,9,239,0,0.764769231,0
20165359,9,16,0,0.910023529,1
20165749,9,60,0,0.6616,0
20165909,9,61,0,0.307628571,0
20166695,9,8,0,0.95268,0
20168286,9,50,0,0.9251,0
20169070,9,25,0,0.628485714,0
20169958,9,9,0,0.970685714,0
20170013,9,50,0,0.790571429,0
20171537,9,101,0,1.04252,0
20172830,9,73,0,0.99405,0
20173573,9,81,0,1.03204,0
20174116,9,87,0,0.37664,0
20174248,9,56,0,0.503422222,0
20175363,9,0,0,0.31856,0
20177434,9,0,0,0.699914286,0
20179558,9,11,0,0.82984,0
20180941,9,0,0,0.957333333,0
20181167,9,298,0,0.965933333,0
20181850,9,53,0,1.014,0
20182006,9,0,0,0.8599,0
20182307,9,45,0,0.9926,0
20184125,9,24,0,1.021066667,0
20184129,9,0,0,0.82536,0
20185260,9,0,0,0.0442,0
20185307,9,0,0,0.39348,0
20186172,9,10,0,0.97448,0
20186782,9,175,0,0.16604,0
20187073,9,0,0,0.9074,0
20187149,9,86,0,1.1399,0
20187291,9,0,0,0.02,0
20187568,9,33,0,0.94436,0
20189853,9,0,0,0.984866667,0
20190204,9,19,0,0.919016667,0
20194852,9,0,0,0.59472,0
20197525,9,30,0,0.757133333,0
20198197,9,39,0,0.977866667,0
20198293,9,86,0,0.862542857,0
20198812,9,28,0,0.9639,0
20199731,9,0,0,0.7899,0
20200098,9,52,0,0.587866667,0
20201277,9,0,0,0.87228,0
20202178,9,23,0,1.03665,1
20203293,9,0,0,0.9261,0
20204575,9,0,0,-0.4402,0
20207424,9,137,0,1.011133333,0
20207477,9,83,0,0.985257143,0
20208167,9,96,0,0.028,0
20208519,9,0,0,0.898466667,0
20209879,9,85,0,0.445333333,0
20210081,9,9,0,0.744666667,0
20210488,9,41,0,0.8084,0
20211727,9,0,0,0.56208,0
20212243,9,131,0,0.27196,0
20213161,9,38,0,0.130828571,0
20213225,9,188,0,0.7399,1
20214759,9,12,0,0.92912,0
20215002,9,73,0,0.548,0
20215639,9,0,159,0.959057143,0
20216764,9,162,0,0.79,0
20217406,9,7,0,0.66416,0
20218093,9,49,0,0.028,0
20219876,9,-130,0,-0.4676,0
20219886,9,8,0,0.87168,0
20220286,9,295,0,1.008166667,0
20221884,9,81,0,1.00735,0
20222556,9,133,0,0.99095,0
20222649,9,43,0,0.935142857,0
20223243,9,2,0,0.8154,0
20224034,9,22,0,0.78876,0
20226653,9,1,0,0.969015385,0
20227067,9,13,0,0.72268,0
20229429,9,0,0,0.92192,0
20230494,9,0,0,0.8364,0
20230666,9,0,103,1.039236364,0
20231850,9,52,0,0.90364,0
20232169,9,0,0,0.048977778,0
20233154,9,25,0,0.12844,0
20236346,9,27,0,0.986933333,0
20236384,9,20,0,0.842742857,0
20236392,9,87,0,0.943457143,0
20236460,9,157,0,0.6174,0
20236678,9,415,0,0.726625,0
20236696,9,238,0,0.697230769,0
20237310,9,165,0,1.03068,0
20238205,9,12,0,1.04388,0
20238967,9,32,0,-0.00024,0
20240569,9,162,0,0.926457143,0
20240585,9,61,0,0.993933333,0
20240621,9,0,0,0.590333333,0
20241349,9,16,0,0.842766667,0
20244051,9,0,0,0.03,0
20246571,8,0,0,0.068025,0
20247599,8,165,0,0.56952,0
20247915,8,0,0,0.9434,0
20248103,8,23,0,0.9632,0
20249515,8,0,0,0.83592,0
